defense_ranker,defense_name_display,defense_age,defense_team_name_abbr,defense_pos,defense_games,defense_games_started,defense_def_int,defense_def_targets,defense_def_cmp,defense_def_cmp_pct,defense_def_cmp_yds,defense_def_yds_per_cmp,defense_def_yds_per_target,defense_def_cmp_td,defense_def_pass_rating,defense_def_tgt_yds_per_att,defense_def_air_yds,defense_def_yac,defense_blitzes,defense_qb_hurry,defense_qb_knockdown,defense_def_batted_passes,defense_sacks,defense_pressures,defense_tackles_combined,defense_tackles_missed,defense_tackles_missed_pct,defense_awards
708.0,Jalen Reeves-Maybin,25.0,DET,LB,16.0,0.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,-4.0,-4.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9.1,
709.0,Roy Robertson-Harris,27.0,CHI,LDE,8.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,10.0,1.0,9.1,
710.0,James Smith-Williams,23.0,WAS,DE,14.0,0.0,0.0,1.0,1.0,100.0,-1.0,-1.0,-1.0,0.0,79.2,-7.0,-7.0,6.0,0.0,0.0,1.0,0.0,0.5,2.0,10.0,0.0,0.0,
711.0,Julian Stanford,30.0,CAR,LB,16.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,
712.0,Davion Taylor,22.0,PHI,LB,12.0,1.0,0.0,3.0,2.0,66.7,38.0,19.0,12.7,0.0,109.7,10.7,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,
713.0,Nick Thurman,25.0,NWE,DE,7.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,
714.0,Vita Vea,25.0,TAM,NT,5.0,5.0,0.0,1.0,1.0,100.0,12.0,12.0,12.0,1.0,156.2,-4.0,-4.0,16.0,0.0,2.0,1.0,0.0,2.0,5.0,10.0,2.0,16.7,
715.0,Kendal Vickers,25.0,LVR,DE,15.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,10.0,1.0,9.1,
716.0,Ryan Anderson,26.0,WAS,LB,9.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,10.0,
717.0,Samuel Eguavoen,27.0,MIA,LB,16.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,
718.0,Kylie Fitts,26.0,ARI,LB,13.0,1.0,0.0,2.0,1.0,50.0,7.0,7.0,3.5,0.0,58.3,4.0,4.0,3.0,13.0,4.0,1.0,0.0,0.0,5.0,9.0,1.0,10.0,
719.0,Demetrius Flannigan-Fowles,24.0,SFO,DB,11.0,1.0,0.0,3.0,2.0,66.7,25.0,12.5,8.3,0.0,92.4,0.0,4.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,
720.0,Shaquem Griffin,25.0,SEA,LB,14.0,0.0,0.0,3.0,1.0,33.3,16.0,16.0,5.3,0.0,52.1,5.3,6.0,10.0,27.0,0.0,2.0,0.0,1.0,3.0,9.0,1.0,10.0,
721.0,Damon Harrison,32.0,SEA,DT,6.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,
722.0,Rashard Lawrence,22.0,ARI,DT,9.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,1.0,10.0,
723.0,T.Y. McGill,28.0,PHI,DT,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,0.0,0.5,4.0,9.0,0.0,0.0,
724.0,Josh Metellus,22.0,MIN,S,15.0,0.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,1.0,135.4,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,
725.0,Bryan Mone,25.0,SEA,DT,10.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,9.0,2.0,18.2,
726.0,Damontre Moore,28.0,SEA,DE,10.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-4.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,8.0,9.0,0.0,0.0,
727.0,Fabian Moreau,26.0,WAS,DB,16.0,1.0,2.0,11.0,6.0,54.5,69.0,11.5,6.3,0.0,34.1,8.9,24.0,45.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,10.0,
728.0,Calvin Munson,26.0,MIA,LB,16.0,0.0,0.0,1.0,1.0,100.0,20.0,20.0,20.0,0.0,118.7,4.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,
729.0,Dorian O'Daniel,26.0,KAN,LB,11.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,
730.0,Curtis Riley,28.0,ARI,DB,4.0,1.0,0.0,7.0,5.0,71.4,50.0,10.0,7.1,1.0,131.0,4.3,14.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,18.2,
731.0,Derick Roberson,25.0,TEN,DE,8.0,1.0,0.0,2.0,2.0,100.0,9.0,4.5,4.5,0.0,85.4,1.5,3.0,6.0,17.0,2.0,2.0,1.0,0.0,4.0,9.0,1.0,10.0,
732.0,Andre Smith,23.0,BUF,LB,12.0,0.0,0.0,5.0,5.0,100.0,25.0,5.0,5.0,0.0,87.5,1.8,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,
733.0,Akeem Spence,29.0,NWE,DT,6.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,
734.0,Joshua Uche,22.0,NWE,LB,9.0,1.0,0.0,3.0,2.0,66.7,6.0,3.0,2.0,1.0,109.7,2.3,7.0,-1.0,8.0,2.0,7.0,0.0,1.0,10.0,9.0,0.0,0.0,
735.0,Sylvester Williams,32.0,DEN,DE,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,3.0,25.0,
736.0,Blidi Wreh-Wilson,31.0,ATL,DB,15.0,0.0,3.0,14.0,10.0,71.4,75.0,7.5,5.4,2.0,83.9,7.0,50.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,18.2,
737.0,Kamalei Correa,26.0,2TM,RLB,9.0,6.0,0.0,5.0,3.0,60.0,47.0,15.7,9.4,0.0,91.2,4.0,8.0,39.0,27.0,0.0,2.0,0.0,0.0,2.0,9.0,2.0,18.2,
737.0,Kamalei Correa,26.0,TEN,LB,3.0,0.0,0.0,1.0,1.0,100.0,31.0,31.0,31.0,0.0,118.7,0.0,0.0,31.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,
737.0,Kamalei Correa,26.0,JAX,RLB,6.0,6.0,0.0,4.0,2.0,50.0,16.0,8.0,4.0,0.0,60.4,5.0,8.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,22.2,
738.0,Margus Hunt,33.0,2TM,DE,13.0,1.0,0.0,1.0,1.0,100.0,2.0,2.0,2.0,0.0,79.2,3.0,3.0,-1.0,0.0,1.0,3.0,2.0,1.0,5.0,9.0,2.0,18.2,
738.0,Margus Hunt,33.0,NOR,DE,4.0,0.0,0.0,1.0,1.0,100.0,2.0,2.0,2.0,0.0,79.2,3.0,3.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,
738.0,Margus Hunt,33.0,CIN,DE,9.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,6.0,2.0,25.0,
739.0,McTelvin Agim,23.0,DEN,DT,10.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,8.0,1.0,11.1,
740.0,Henry Black,23.0,GNB,S,8.0,0.0,0.0,3.0,3.0,100.0,55.0,18.3,18.3,2.0,158.3,10.7,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
741.0,Marquise Blair,23.0,SEA,DB,2.0,0.0,0.0,7.0,6.0,85.7,89.0,14.8,12.7,0.0,118.7,9.3,58.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,11.1,
742.0,Jonathan Bullard,27.0,SEA,DE,6.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,
743.0,Terrell Burgess,22.0,LAR,S,7.0,0.0,0.0,7.0,4.0,57.1,30.0,7.5,4.3,0.0,67.6,10.4,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
744.0,Marlon Davidson,22.0,ATL,DE,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,
745.0,Duke Dawson,24.0,DEN,DB,12.0,1.0,0.0,4.0,0.0,0.0,20.0,,5.0,1.0,87.5,10.3,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
746.0,Nate Ebner,32.0,NYG,DB,16.0,0.0,0.0,2.0,2.0,100.0,21.0,10.5,10.5,0.0,110.4,3.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,11.1,
747.0,J.T. Gray,24.0,NOR,DB,16.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
748.0,Abry Jones,29.0,JAX,RDT,5.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,11.1,
749.0,Thakarius Keyes,23.0,KAN,DB,8.0,1.0,0.0,6.0,5.0,83.3,68.0,13.6,11.3,0.0,113.9,13.2,37.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,11.1,
750.0,Takkarist McKinley,25.0,ATL,DE,4.0,4.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,0.0,0.0,1.0,3.0,1.0,6.0,0.0,1.0,8.0,8.0,0.0,0.0,
751.0,Parnell Motley,23.0,DEN,CB,2.0,1.0,0.0,11.0,7.0,63.6,118.0,16.9,10.7,1.0,130.1,16.1,103.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,11.1,
752.0,Steven Parker,25.0,DAL,DB,8.0,0.0,0.0,3.0,1.0,33.3,9.0,9.0,3.0,0.0,42.4,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
753.0,Kevon Seymour,27.0,PHI,DB,2.0,0.0,0.0,4.0,3.0,75.0,79.0,26.3,19.8,1.0,156.2,20.3,74.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
754.0,Jaylen Watkins,29.0,LAC,DB,3.0,1.0,0.0,3.0,1.0,33.3,31.0,31.0,10.3,0.0,72.9,15.7,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,11.1,
755.0,Chris Wormley,27.0,PIT,DE,13.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,8.0,0.0,0.0,
756.0,Eddie Yarbrough,27.0,MIN,DE,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,11.1,
757.0,Daniel Ross,27.0,2TM,DT,5.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,11.1,
757.0,Daniel Ross,27.0,LVR,DT,3.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
757.0,Daniel Ross,27.0,JAX,DT,2.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,
758.0,Taco Charlton,26.0,KAN,DE,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,2.0,0.0,2.0,6.0,7.0,0.0,0.0,
759.0,Tae Davis,24.0,CLE,LB,13.0,0.0,0.0,2.0,1.0,50.0,8.0,8.0,4.0,0.0,60.4,10.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
760.0,Jayrone Elliott,29.0,PIT,LB,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,
761.0,Alohi Gilman,23.0,LAC,S,15.0,1.0,0.0,4.0,3.0,75.0,38.0,12.7,9.5,0.0,104.2,-0.8,-13.0,51.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,12.5,
762.0,Alijah Holder,24.0,DEN,DB,8.0,0.0,0.0,7.0,5.0,71.4,70.0,14.0,10.0,0.0,103.3,4.7,28.0,42.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,12.5,
763.0,Malik Hooker,24.0,IND,DB,2.0,2.0,0.0,1.0,1.0,100.0,15.0,15.0,15.0,1.0,158.3,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
764.0,Matthew Ioannidis,26.0,WAS,DT,3.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,0.0,1.5,5.0,7.0,0.0,0.0,
765.0,Anthony Levine,33.0,BAL,DB,15.0,1.0,0.0,4.0,4.0,100.0,43.0,10.8,10.8,0.0,111.5,10.5,42.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
766.0,Cameron Lewis,23.0,BUF,DB,5.0,2.0,0.0,3.0,2.0,66.7,19.0,9.5,6.3,0.0,84.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,22.2,
767.0,David Long,22.0,LAR,DB,16.0,1.0,0.0,6.0,5.0,83.3,69.0,13.8,11.5,1.0,154.2,10.0,54.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
768.0,Kareem Orr,23.0,TEN,DB,5.0,0.0,0.0,2.0,2.0,100.0,20.0,10.0,10.0,0.0,108.3,7.0,14.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
769.0,Craig Robertson,32.0,NOR,LB,16.0,0.0,0.0,2.0,1.0,50.0,8.0,8.0,4.0,0.0,60.4,3.5,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,22.2,
770.0,Isaiah Rodgers,22.0,IND,CB,13.0,0.0,0.0,7.0,5.0,71.4,70.0,14.0,10.0,1.0,142.9,11.1,53.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
771.0,Stantley Thomas-Oliver,22.0,CAR,CB,10.0,0.0,0.0,9.0,9.0,100.0,107.0,11.9,11.9,1.0,153.2,8.3,75.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
772.0,Justin Watson,24.0,TAM,WR,11.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,
773.0,Ben Banogu,24.0,IND,LB,9.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,
774.0,Anthony Barr,28.0,MIN,LB,2.0,2.0,0.0,3.0,3.0,100.0,20.0,6.7,6.7,0.0,94.4,-2.7,-8.0,28.0,9.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,25.0,
775.0,Terrell Bonds,24.0,BAL,DB,4.0,1.0,0.0,13.0,9.0,69.2,87.0,9.7,6.7,0.0,87.7,5.8,21.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14.3,
776.0,Nick Bosa,23.0,SFO,DE,2.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,
777.0,Ryan Connelly,25.0,MIN,LB,14.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14.3,
778.0,Thomas Davis,37.0,WAS,LB,7.0,0.0,0.0,6.0,4.0,66.7,23.0,5.8,3.8,0.0,73.6,3.5,17.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14.3,
779.0,Kavon Frazier,26.0,MIA,DB,15.0,0.0,0.0,2.0,2.0,100.0,13.0,6.5,6.5,0.0,93.7,3.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
780.0,Cam Gill,23.0,TAM,LB,12.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,
781.0,Nate Hairston,26.0,NYJ,DB,2.0,0.0,0.0,3.0,3.0,100.0,33.0,11.0,11.0,0.0,112.5,9.3,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
782.0,Grant Haley,24.0,NOR,DB,1.0,0.0,1.0,8.0,6.0,75.0,95.0,15.8,11.9,0.0,74.5,11.3,71.0,24.0,6.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,
783.0,Tyler Hall,22.0,ATL,CB,9.0,0.0,0.0,3.0,3.0,100.0,68.0,22.7,22.7,1.0,158.3,17.0,51.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
784.0,George Iloka,30.0,MIN,DB,4.0,0.0,0.0,1.0,1.0,100.0,13.0,13.0,13.0,0.0,118.7,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
785.0,Robert Jackson,27.0,CLE,DB,10.0,1.0,0.0,10.0,6.0,60.0,129.0,21.5,12.9,0.0,104.2,15.3,104.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14.3,
786.0,Niko Lalos,23.0,NYG,DE,6.0,0.0,1.0,1.0,1.0,100.0,3.0,3.0,3.0,0.0,39.6,4.0,4.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,25.0,
787.0,Aaron Lynch,27.0,JAX,DE,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,11.0,0.0,3.0,0.0,1.0,4.0,6.0,3.0,33.3,
788.0,Trey Marshall,24.0,DEN,DB,12.0,0.0,0.0,1.0,1.0,100.0,11.0,11.0,11.0,0.0,112.5,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
789.0,Kevin Peterson,26.0,ARI,DB,12.0,1.0,0.0,8.0,5.0,62.5,74.0,14.8,9.3,1.0,132.3,14.6,57.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14.3,
790.0,Kawann Short,31.0,CAR,DT,3.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,
791.0,Derrek Tuszka,23.0,DEN,DE,9.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14.3,
792.0,Eli Ankou,26.0,DAL,DT,7.0,0.0,0.0,1.0,1.0,100.0,26.0,26.0,26.0,0.0,118.7,-3.0,-3.0,29.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,
793.0,Deandre Baker,23.0,KAN,DB,2.0,1.0,0.0,5.0,3.0,60.0,26.0,8.7,5.2,1.0,113.3,11.4,15.0,11.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,
794.0,Alex Barrett,26.0,SFO,DE,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,
795.0,Tramaine Brock,32.0,DET,DB,1.0,0.0,0.0,8.0,6.0,75.0,66.0,11.0,8.3,0.0,99.0,12.4,46.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
796.0,Deon Bush,27.0,CHI,DB,11.0,0.0,1.0,6.0,3.0,50.0,28.0,9.3,4.7,0.0,23.6,10.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,28.6,
797.0,Jamal Carter,26.0,ATL,DB,1.0,0.0,0.0,3.0,3.0,100.0,53.0,17.7,17.7,1.0,158.3,14.3,43.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
798.0,Jonathan Garvin,21.0,GNB,DE,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
799.0,Ulysees Gilbert,23.0,PIT,LB,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
800.0,Trevis Gipson,23.0,CHI,DE,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,5.0,1.0,16.7,
801.0,Madre Harper,23.0,NYG,CB,9.0,0.0,0.0,3.0,3.0,100.0,44.0,14.7,14.7,1.0,158.3,11.7,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
802.0,Trent Harris,25.0,NYG,DT,4.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,5.0,1.0,16.7,
803.0,Frank Herron,26.0,DET,DT,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,
804.0,Bruce Irvin,33.0,SEA,LB,2.0,2.0,0.0,2.0,2.0,100.0,5.0,2.5,2.5,0.0,79.2,-1.0,-2.0,7.0,13.0,1.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,
805.0,Joe Jackson,24.0,CLE,DE,3.0,0.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,
806.0,Terrell Lewis,22.0,LAR,LB,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,7.0,0.0,2.0,0.0,2.0,4.0,5.0,0.0,0.0,
807.0,Josh Mauro,29.0,ARI,DE,3.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,
808.0,Herb Miller,23.0,TAM,DB,4.0,0.0,1.0,2.0,1.0,50.0,5.0,5.0,2.5,0.0,16.7,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
809.0,Henry Mondeaux,25.0,PIT,DT,11.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,1.0,16.7,
810.0,Alexander Myres,24.0,DET,DB,1.0,0.0,0.0,4.0,3.0,75.0,31.0,10.3,7.8,0.0,96.9,8.8,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
811.0,Caraun Reid,29.0,JAX,DT,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,
812.0,Anthony Rush,24.0,SEA,DT,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,5.0,0.0,0.0,
813.0,Tuzar Skipper,25.0,TEN,LB,4.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
814.0,Chris Smith,28.0,LVR,DE,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,6.0,3.0,0.0,1.0,10.0,5.0,1.0,16.7,
815.0,Teair Tart,23.0,TEN,DT,7.0,1.0,0.0,1.0,1.0,100.0,17.0,17.0,17.0,0.0,118.7,2.0,2.0,15.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,4.0,44.4,
816.0,Tim Ward,23.0,KAN,DE,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,5.0,2.0,28.6,
817.0,Josh Watson,24.0,DEN,LB,9.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
818.0,Kristian Welch,22.0,BAL,LB,10.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
819.0,Raequan Williams,23.0,PHI,DT,6.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,
820.0,Oshane Ximines,24.0,NYG,DE,4.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,11.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,
821.0,Jabari Zuniga,23.0,NYJ,DE,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,
822.0,Derek Rivers,26.0,2TM,DE,13.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,2.0,2.0,0.0,1.5,6.0,5.0,0.0,0.0,
822.0,Derek Rivers,26.0,NWE,DE,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,2.0,0.0,1.5,6.0,4.0,0.0,0.0,
822.0,Derek Rivers,26.0,LAR,DE,5.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
823.0,Eli Apple,25.0,CAR,DB,2.0,0.0,0.0,3.0,3.0,100.0,32.0,10.7,10.7,0.0,111.1,9.7,29.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
